frequency_hz,frequency_mhz,depth_m,depth_mm,path_loss_db,snr_db,tissue_model
2644897959.1836734,2644.8979591836733,0.07500000000000001,75.00000000000001,37.14101801084169,56.94174038744919,skin+fat+muscle+bone
2704081632.6530614,2704.081632653061,0.07500000000000001,75.00000000000001,37.829670537651424,55.92490984063929,skin+fat+muscle+bone
2763265306.122449,2763.265306122449,0.07500000000000001,75.00000000000001,38.5161096332282,54.90925338268977,skin+fat+muscle+bone
2822448979.591837,2822.448979591837,0.07500000000000001,75.00000000000001,39.200530663291154,53.89457116636745,skin+fat+muscle+bone
2881632653.0612245,2881.6326530612246,0.07500000000000001,75.00000000000001,39.88311818642409,52.880674070876516,skin+fat+muscle+bone
2940816326.530612,2940.816326530612,0.07500000000000001,75.00000000000001,40.564046858028185,51.8673828040866,skin+fat+muscle+bone
3000000000.0,3000.0,0.07500000000000001,75.00000000000001,41.24348224468934,50.85452709378248,skin+fat+muscle+bone
100000000.0,100.0,0.08,80.0,-4.091214986508041,108.21228913093502,skin+fat+muscle+bone
159183673.46938777,159.18367346938777,0.08,80.0,0.49934259843154916,102.89189113557426,skin+fat+muscle+bone
218367346.9387755,218.3673469387755,0.08,80.0,3.6153276813199504,99.30318389470433,skin+fat+muscle+bone
277551020.40816325,277.55102040816325,0.08,80.0,5.994618527105597,96.5641901986849,skin+fat+muscle+bone
336734693.877551,336.734693877551,0.08,80.0,7.936259602294296,94.31594177620165,skin+fat+muscle+bone
395918367.3469388,395.9183673469388,0.08,80.0,9.589870459134497,92.38068727412377,skin+fat+muscle+bone
455102040.8163265,455.1020408163265,0.08,80.0,11.055323209581505,90.69032877984668,skin+fat+muscle+bone
514285714.28571427,514.2857142857142,0.08,80.0,12.391850080970103,89.21978793540765,skin+fat+muscle+bone
573469387.755102,573.469387755102,0.08,80.0,13.608334472307046,87.88163197321083,skin+fat+muscle+bone
632653061.2244898,632.6530612244898,0.08,80.0,14.729239527045866,86.64774538233237,skin+fat+muscle+bone
691836734.6938776,691.8367346938776,0.08,80.0,15.772303625598346,85.49804444186279,skin+fat+muscle+bone
751020408.1632653,751.0204081632653,0.08,80.0,16.750798472224034,84.4176987051793,skin+fat+muscle+bone
810204081.632653,810.204081632653,0.08,80.0,17.67491394014705,83.39545142329276,skin+fat+muscle+bone
869387755.1020408,869.3877551020407,0.08,80.0,18.55264524838772,82.42255856850709,skin+fat+muscle+bone
928571428.5714285,928.5714285714286,0.08,80.0,19.400819041330994,81.44229850285897,skin+fat+muscle+bone
987755102.0408163,987.7551020408163,0.08,80.0,20.248969673711972,80.33076533218093,skin+fat+muscle+bone
1046938775.5102041,1046.938775510204,0.08,80.0,21.066058398222857,79.25043493795108,skin+fat+muscle+bone
1106122448.9795918,1106.1224489795918,0.08,80.0,21.85558804413089,78.19770559470595,skin+fat+muscle+bone
1165306122.4489796,1165.3061224489795,0.08,80.0,22.620509669456908,77.1695487243781,skin+fat+muscle+bone
1224489795.9183674,1224.4897959183675,0.08,80.0,23.36333281799628,76.16339314824893,skin+fat+muscle+bone
1283673469.3877552,1283.6734693877552,0.08,80.0,24.086209532412028,75.17703717776962,skin+fat+muscle+bone
1342857142.857143,1342.857142857143,0.08,80.0,24.79099928187521,74.2085808739877,skin+fat+muscle+bone
1402040816.3265307,1402.0408163265306,0.08,80.0,25.47931978307819,73.25637316335106,skin+fat+muscle+bone
1461224489.7959185,1461.2244897959185,0.08,80.0,26.152587240821497,72.31897006197846,skin+fat+muscle+bone
1520408163.265306,1520.408163265306,0.08,80.0,26.812048546843542,71.3951013195041,skin+fat+muscle+bone
1579591836.7346938,1579.5918367346937,0.08,80.0,27.458807292018506,70.48364352382617,skin+fat+muscle+bone
1638775510.2040815,1638.7755102040815,0.08,80.0,28.093844966101827,69.5835982200789,skin+fat+muscle+bone
1697959183.6734693,1697.9591836734694,0.08,80.0,28.718038375701305,68.69407396164596,skin+fat+muscle+bone
1757142857.142857,1757.142857142857,0.08,80.0,29.332174062421455,67.81427147418701,skin+fat+muscle+bone
1816326530.6122448,1816.3265306122448,0.08,80.0,29.936960320729526,66.94347130610021,skin+fat+muscle+bone
1875510204.0816326,1875.5102040816325,0.08,80.0,30.533037279760904,66.08102348127365,skin+fat+muscle+bone
1934693877.5510204,1934.6938775510205,0.08,80.0,31.120985411779536,65.22633877655666,skin+fat+muscle+bone
1993877551.0204082,1993.8775510204082,0.08,80.0,31.70133275310868,64.37888132695524,skin+fat+muscle+bone
2053061224.489796,2053.061224489796,0.08,80.0,32.274561064536584,63.53816232305082,skin+fat+muscle+bone
2112244897.9591837,2112.2448979591836,0.08,80.0,32.84111111282892,62.70373461249875,skin+fat+muscle+bone
2171428571.4285717,2171.4285714285716,0.08,80.0,33.40138721968606,61.87518805423516,skin+fat+muscle+bone
2230612244.897959,2230.612244897959,0.08,80.0,33.95576119681773,61.052145502800116,skin+fat+muscle+bone
2289795918.367347,2289.795918367347,0.08,80.0,34.50457576396275,60.23425932287318,skin+fat+muscle+bone
2348979591.836735,2348.979591836735,0.08,80.0,35.04814752931634,59.42120835212978,skin+fat+muscle+bone
2408163265.3061223,2408.1632653061224,0.08,80.0,35.6131789820232,58.575104483676434,skin+fat+muscle+bone
2467346938.7755103,2467.3469387755104,0.08,80.0,36.33939507985518,57.497134313779284,skin+fat+muscle+bone
2526530612.244898,2526.530612244898,0.08,80.0,37.06261002660197,56.42107359660561,skin+fat+muscle+bone
2585714285.714286,2585.714285714286,0.08,80.0,37.78307504599177,55.34666685644849,skin+fat+muscle+bone
2644897959.1836734,2644.8979591836733,0.08,80.0,38.50102578112869,54.27367408319786,skin+fat+muscle+bone
2704081632.6530614,2704.081632653061,0.08,80.0,39.21668370111307,53.20186933558497,skin+fat+muscle+bone
2763265306.122449,2763.265306122449,0.08,80.0,39.93025735588216,52.131039495207204,skin+fat+muscle+bone
2822448979.591837,2822.448979591837,0.08,80.0,40.64194349858558,51.06098315214365,skin+fat+muscle+bone
2881632653.0612245,2881.6326530612246,0.08,80.0,41.351928092005245,49.99150960576196,skin+fat+muscle+bone
2940816326.530612,2940.816326530612,0.08,80.0,42.060387213181215,48.92243796665032,skin+fat+muscle+bone
3000000000.0,3000.0,0.08,80.0,42.7674878684303,47.85359634757152,skin+fat+muscle+bone
100000000.0,100.0,0.085,85.0,-3.4572576197234275,107.16422487279486,skin+fat+muscle+bone
159183673.46938777,159.18367346938777,0.085,85.0,1.1516804625990273,101.76367515605152,skin+fat+muscle+bone
218367346.9387755,218.3673469387755,0.085,85.0,4.281208634966768,98.12228518137063,skin+fat+muscle+bone
277551020.40816325,277.55102040816325,0.085,85.0,6.672424694287557,95.34229829270625,skin+fat+muscle+bone
336734693.877551,336.734693877551,0.085,85.0,8.625378273275018,93.05846563862241,skin+fat+muscle+bone
395918367.3469388,395.9183673469388,0.085,85.0,10.29008221948791,91.09015496231007,skin+fat+muscle+bone
455102040.8163265,455.1020408163265,0.085,85.0,11.7683245210742,89.36977797853805,skin+fat+muscle+bone
514285714.28571427,514.2857142857142,0.085,85.0,13.12055936477121,87.87369792848834,skin+fat+muscle+bone
573469387.755102,573.469387755102,0.085,85.0,14.352776488533703,86.51103944255861,skin+fat+muscle+bone
632653061.2244898,632.6530612244898,0.085,85.0,15.489458287954015,85.25335415716177,skin+fat+muscle+bone
691836734.6938776,691.8367346938776,0.085,85.0,16.548355697464153,84.08034441337384,skin+fat+muscle+bone
751020408.1632653,751.0204081632653,0.085,85.0,17.542749079985793,82.97703721873569,skin+fat+muscle+bone
810204081.632653,810.204081632653,0.085,85.0,18.482834588953942,81.93207784184321,skin+fat+muscle+bone
869387755.1020408,869.3877551020407,0.085,85.0,19.37661221211807,80.93665304905795,skin+fat+muscle+bone
928571428.5714285,928.5714285714286,0.085,85.0,20.240668649749246,79.93087897624982,skin+fat+muscle+bone
987755102.0408163,987.7551020408163,0.085,85.0,21.103925275801238,78.78341743863851,skin+fat+muscle+bone
1046938775.5102041,1046.938775510204,0.085,85.0,21.936139075411162,77.66715639910356,skin+fat+muscle+bone
1106122448.9795918,1106.1224489795918,0.085,85.0,22.740814415214544,76.57848387368882,skin+fat+muscle+bone
1165306122.4489796,1165.3061224489795,0.085,85.0,23.5209035796279,75.51436322609982,skin+fat+muscle+bone
1224489795.9183674,1224.4897959183675,0.085,85.0,24.27891710790798,74.47221685413481,skin+fat+muscle+bone
1283673469.3877552,1283.6734693877552,0.085,85.0,25.01700786395473,73.44983787932757,skin+fat+muscle+bone
1342857142.857143,1342.857142857143,0.085,85.0,25.7370360048642,72.44532211677014,skin+fat+muscle+bone
1402040816.3265307,1402.0408163265306,0.085,85.0,26.440619831941817,71.4570149785257,skin+fat+muscle+bone
1461224489.7959185,1461.2244897959185,0.085,85.0,27.129176053614607,70.48346953987769,skin+fat+muscle+bone
1520408163.265306,1520.408163265306,0.085,85.0,27.803952001099834,69.52341306404925,skin+fat+muscle+bone
1579591836.7346938,1579.5918367346937,0.085,85.0,28.46605165346084,68.5757200160597,skin+fat+muscle+bone
1638775510.2040815,1638.7755102040815,0.085,85.0,29.116456847282233,67.63939011157295,skin+fat+muscle+bone
1697959183.6734693,1697.9591836734694,0.085,85.0,29.756044702389453,66.71353031325299,skin+fat+muscle+bone
1757142857.142857,1757.142857142857,0.085,85.0,30.385602046098104,65.79733995178152,skin+fat+muscle+bone
1816326530.6122448,1816.3265306122448,0.085,85.0,31.005837435933135,64.89009834217839,skin+fat+muscle+bone
1875510204.0816326,1875.5102040816325,0.085,85.0,31.61739124532447,63.99115440922665,skin+fat+muscle+bone
1934693877.5510204,1934.6938775510205,0.085,85.0,32.220844175210004,63.099917942904796,skin+fat+muscle+bone
1993877551.0204082,1993.8775510204082,0.085,85.0,32.81672447752355,62.215852185679175,skin+fat+muscle+bone
2053061224.489796,2053.061224489796,0.085,85.0,33.40551411769552,61.33846751528215,skin+fat+muscle+bone
2112244897.9591837,2112.2448979591836,0.085,85.0,33.9876540578926,60.467316034161854,skin+fat+muscle+bone
2171428571.4285717,2171.4285714285716,0.085,85.0,34.56354880740802,59.60198691371441,skin+fat+muscle+bone
2230612244.897959,2230.612244897959,0.085,85.0,35.13357035893144,58.74210237030302,skin+fat+muscle+bone
2289795918.367347,2289.795918367347,0.085,85.0,35.69806160757142,57.8873141728437,skin+fat+muscle+bone
2348979591.836735,2348.979591836735,0.085,85.0,36.25733933212796,57.0373005998159,skin+fat+muscle+bone
2408163265.3061223,2408.1632653061224,0.085,85.0,36.839579880442734,56.15182359417963,skin+fat+muscle+bone
2467346938.7755103,2467.3469387755104,0.085,85.0,37.59229827151026,55.01966065560721,skin+fat+muscle+bone
2526530612.244898,2526.530612244898,0.085,85.0,38.3421392809707,53.88921407338934,skin+fat+muscle+bone
2585714285.714286,2585.714285714286,0.085,85.0,39.08935546024931,52.7602268747216,skin+fat+muscle+bone
2644897959.1836734,2644.8979591836733,0.085,85.0,39.83418379390551,51.632457536456705,skin+fat+muscle+bone
2704081632.6530614,2704.081632653061,0.085,85.0,40.57684710706453,50.50567858804084,skin+fat+muscle+bone
2763265306.122449,2763.265306122449,0.085,85.0,41.31755532102594,49.37967536523483,skin+fat+muscle+bone
2822448979.591837,2822.448979591837,0.085,85.0,42.05650657636983,48.254244895430034,skin+fat+muscle+bone
2881632653.0612245,2881.6326530612246,0.085,85.0,42.793888240076214,47.12919489815758,skin+fat+muscle+bone
2940816326.530612,2940.816326530612,0.085,85.0,43.52987781082406,46.00434288672423,skin+fat+muscle+bone
3000000000.0,3000.0,0.085,85.0,44.26464373466108,44.87951535887072,skin+fat+muscle+bone
100000000.0,100.0,0.09000000000000001,90.00000000000001,-2.8473942757062227,106.14025463742212,skin+fat+muscle+bone
159183673.46938777,159.18367346938777,0.09000000000000001,90.00000000000001,1.779924303999096,100.65955319929618,skin+fat+muscle+bone
218367346.9387755,218.3673469387755,0.09000000000000001,90.00000000000001,4.922995565846173,96.96548049080434,skin+fat+muscle+bone
277551020.40816325,277.55102040816325,0.09000000000000001,90.00000000000001,7.326136838702103,94.14450040949501,skin+fat+muscle+bone
336734693.877551,336.734693877551,0.09000000000000001,90.00000000000001,9.29040292148833,91.82508352381058,skin+fat+muscle+bone
395918367.3469388,395.9183673469388,0.09000000000000001,90.00000000000001,10.966199957073915,89.82371667326376,skin+fat+muscle+bone
455102040.8163265,455.1020408163265,0.09000000000000001,90.00000000000001,12.457231809799485,88.07332119999685,skin+fat+muscle+bone
514285714.28571427,514.2857142857142,0.09000000000000001,90.00000000000001,13.825174625804909,86.55170194433643,skin+fat+muscle+bone
573469387.755102,573.469387755102,0.09000000000000001,90.00000000000001,15.073124481992949,85.16454093467382,skin+fat+muscle+bone
632653061.2244898,632.6530612244898,0.09000000000000001,90.00000000000001,16.22558302609476,83.88305695475856,skin+fat+muscle+bone
691836734.6938776,691.8367346938776,0.09000000000000001,90.00000000000001,17.30031374656255,82.6867384076523,skin+fat+muscle+bone
751020408.1632653,751.0204081632653,0.09000000000000001,90.00000000000001,18.310605664980145,81.56046975505947,skin+fat+muscle+bone
810204081.632653,810.204081632653,0.09000000000000001,90.00000000000001,19.26666121499342,80.49279828316108,skin+fat+muscle+bone
869387755.1020408,869.3877551020407,0.09000000000000001,90.00000000000001,20.17648515308101,79.47484155237622,skin+fat+muscle+bone
928571428.5714285,928.5714285714286,0.09000000000000001,90.00000000000001,21.05642423540009,78.44355347240807,skin+fat+muscle+bone
987755102.0408163,987.7551020408163,0.09000000000000001,90.00000000000001,21.9347868551231,77.26016356786351,skin+fat+muscle+bone
1046938775.5102041,1046.938775510204,0.09000000000000001,90.00000000000001,22.782125729832053,76.10797188302345,skin+fat+muscle+bone
1106122448.9795918,1106.1224489795918,0.09000000000000001,90.00000000000001,23.601946763530783,74.9833561754391,skin+fat+muscle+bone
1165306122.4489796,1165.3061224489795,0.09000000000000001,90.00000000000001,24.39720346703148,73.88327175058893,skin+fat+muscle+bone
1224489795.9183674,1224.4897959183675,0.09000000000000001,90.00000000000001,25.170407375052267,72.8051345827881,skin+fat+muscle+bone
1283673469.3877552,1283.6734693877552,0.09000000000000001,90.00000000000001,25.923712172730028,71.74673260365293,skin+fat+muscle+bone
1342857142.857143,1342.857142857143,0.09000000000000001,90.00000000000001,26.658978705085786,70.70615738231999,skin+fat+muscle+bone
1402040816.3265307,1402.0408163265306,0.09000000000000001,90.00000000000001,27.37782585803804,69.68175081646777,skin+fat+muscle+bone
1461224489.7959185,1461.2244897959185,0.09000000000000001,90.00000000000001,28.081670843640307,68.67206304054434,skin+fat+muscle+bone
1520408163.265306,1520.408163265306,0.09000000000000001,90.00000000000001,28.77176143258871,67.67581883136181,skin+fat+muscle+bone
1579591836.7346938,1579.5918367346937,0.09000000000000001,90.00000000000001,29.449201992135766,66.69189053106064,skin+fat+muscle+bone
1638775510.2040815,1638.7755102040815,0.09000000000000001,90.00000000000001,30.11497470569523,65.7192760258344,skin+fat+muscle+bone
1697959183.6734693,1697.9591836734694,0.09000000000000001,90.00000000000001,30.769957006310186,64.75708068762745,skin+fat+muscle+bone
1757142857.142857,1757.142857142857,0.09000000000000001,90.00000000000001,31.414936007007338,63.80450245214347,skin+fat+muscle+bone
1816326530.6122448,1816.3265306122448,0.09000000000000001,90.00000000000001,32.050620528369336,62.86081940102397,skin+fat+muscle+bone
1875510204.0816326,1875.5102040816325,0.09000000000000001,90.00000000000001,32.67765118812062,61.92537935994707,skin+fat+muscle+bone
1934693877.5510204,1934.6938775510205,0.09000000000000001,90.00000000000001,33.29660891587305,60.997591132020354,skin+fat+muscle+bone
1993877551.0204082,1993.8775510204082,0.09000000000000001,90.00000000000001,33.90802217917102,60.07691706717052,skin+fat+muscle+bone
2053061224.489796,2053.061224489796,0.09000000000000001,90.00000000000001,34.512373148087036,59.16286673028088,skin+fat+muscle+bone
2112244897.9591837,2112.2448979591836,0.09000000000000001,90.00000000000001,35.11010298018887,58.25499147859237,skin+fat+muscle+bone
2171428571.4285717,2171.4285714285716,0.09000000000000001,90.00000000000001,35.701616372362565,57.35287979596107,skin+fat+muscle+bone
2230612244.897959,2230.612244897959,0.09000000000000001,90.00000000000001,36.287285498277754,56.456153260573345,skin+fat+muscle+bone
2289795918.367347,2289.795918367347,0.09000000000000001,90.00000000000001,36.86745342841269,55.56446304558163,skin+fat+muscle+bone
2348979591.836735,2348.979591836735,0.09000000000000001,90.00000000000001,37.44243711217217,54.67748687026943,skin+fat+muscle+bone
2408163265.3061223,2408.1632653061224,0.09000000000000001,90.00000000000001,38.04188675609487,53.75263672745025,skin+fat+muscle+bone
2467346938.7755103,2467.3469387755104,0.09000000000000001,90.00000000000001,38.82110744039791,52.56628102020257,skin+fat+muscle+bone
2526530612.244898,2526.530612244898,0.09000000000000001,90.00000000000001,39.59757451257201,51.3814485729405,skin+fat+muscle+bone
2585714285.714286,2585.714285714286,0.09000000000000001,90.00000000000001,40.371541851739444,50.19788091576211,skin+fat+muscle+bone
2644897959.1836734,2644.8979591836733,0.09000000000000001,90.00000000000001,41.143247783914916,49.01533501248298,skin+fat+muscle+bone
2704081632.6530614,2704.081632653061,0.09000000000000001,90.00000000000001,41.91291649024859,47.83358186326411,skin+fat+muscle+bone
2763265306.122449,2763.265306122449,0.09000000000000001,90.00000000000001,42.68075926340231,46.65240525802987,skin+fat+muscle+bone
2822448979.591837,2822.448979591837,0.09000000000000001,90.00000000000001,43.446975631386664,45.47160066148382,skin+fat+muscle+bone
2881632653.0612245,2881.6326530612246,0.09000000000000001,90.00000000000001,44.21175436537977,44.290974213320624,skin+fat+muscle+bone
2940816326.530612,2940.816326530612,0.09000000000000001,90.00000000000001,44.97527438569949,43.11034182956553,skin+fat+muscle+bone
3000000000.0,3000.0,0.09000000000000001,90.00000000000001,45.73770557812444,41.92952839293733,skin+fat+muscle+bone
100000000.0,100.0,0.095,95.0,-2.259272844513304,105.13802631487367,skin+fat+muscle+bone
159183673.46938777,159.18367346938777,0.095,95.0,2.386426232574881,99.57717315536514,skin+fat+muscle+bone
218367346.9387755,218.3673469387755,0.095,95.0,5.543040583901294,95.83041771306235,skin+fat+muscle+bone
277551020.40816325,277.55102040816325,0.095,95.0,7.958107070292367,92.96844443910805,skin+fat+muscle+bone
336734693.877551,336.734693877551,0.095,95.0,9.933685656877355,90.61344332182303,skin+fat+muscle+bone
395918367.3469388,395.9183673469388,0.095,95.0,11.620575781835635,88.57902029704174,skin+fat+muscle+bone
455102040.8163265,455.1020408163265,0.095,95.0,13.124397185700483,86.79860633427994,skin+fat+muscle+bone
514285714.28571427,514.2857142857142,0.095,95.0,14.508047974014321,85.2514478730088,skin+fat+muscle+bone
573469387.755102,573.469387755102,0.095,95.0,15.771730562627907,83.83978433961332,skin+fat+muscle+bone
632653061.2244898,632.6530612244898,0.095,95.0,16.939965851411213,82.53450166517963,skin+fat+muscle+bone
691836734.6938776,691.8367346938776,0.095,95.0,18.030529882836667,81.31487431475504,skin+fat+muscle+bone
751020408.1632653,751.0204081632653,0.095,95.0,19.056720337150203,80.16564420420752,skin+fat+muscle+bone
810204081.632653,810.204081632653,0.095,95.0,20.02874592820861,79.07526063730324,skin+fat+muscle+bone
869387755.1020408,869.3877551020407,0.095,95.0,20.954616181219663,78.03477196851878,skin+fat+muscle+bone
928571428.5714285,928.5714285714286,0.095,95.0,21.850437908226645,76.9779698813906,skin+fat+muscle+bone
987755102.0408163,987.7551020408163,0.095,95.0,22.743906521620673,75.75865160991282,skin+fat+muscle+bone
1046938775.5102041,1046.938775510204,0.095,95.0,23.60637047142867,74.57052927976764,skin+fat+muscle+bone
1106122448.9795918,1106.1224489795918,0.095,95.0,24.441337199022737,73.40997039001368,skin+fat+muscle+bone
1165306122.4489796,1165.3061224489795,0.095,95.0,25.251761441610782,72.27392218790233,skin+fat+muscle+bone
1224489795.9183674,1224.4897959183675,0.095,95.0,26.040155729372273,71.15979422426568,skin+fat+muscle+bone
1283673469.3877552,1283.6734693877552,0.095,95.0,26.808674568681035,70.0653692408026,skin+fat+muscle+bone
1342857142.857143,1342.857142857143,0.095,95.0,27.559179492483086,68.98873456069414,skin+fat+muscle+bone
1402040816.3265307,1402.0408163265306,0.095,95.0,28.293289971309974,67.9282285672341,skin+fat+muscle+bone
1461224489.7959185,1461.2244897959185,0.095,95.0,29.01242372084172,66.8823984540353,skin+fat+muscle+bone
1520408163.265306,1520.408163265306,0.095,95.0,29.717828951253306,65.84996651149865,skin+fat+muscle+bone
1579591836.7346938,1579.5918367346937,0.095,95.0,30.41061041798641,64.82980295888585,skin+fat+muscle+bone
1638775510.2040815,1638.7755102040815,0.095,95.0,31.091750651283938,63.820903852920154,skin+fat+muscle+bone
1697959183.6734693,1697.9591836734694,0.095,95.0,31.762127397406633,62.822372974826195,skin+fat+muscle+bone
1757142857.142857,1757.142857142857,0.095,95.0,32.422528055092286,61.833406865329685,skin+fat+muscle+bone
1816326530.6122448,1816.3265306122448,0.095,95.0,33.073661707981245,60.85328237269384,skin+fat+muscle+bone
1875510204.0816326,1875.5102040816325,0.095,95.0,33.71616921809248,59.88134622349179,skin+fat+muscle+bone
1934693877.5510204,1934.6938775510205,0.095,95.0,34.350631743711816,58.917006233960194,skin+fat+muscle+bone
1993877551.0204082,1993.8775510204082,0.095,95.0,34.97757796799419,57.959723861486154,skin+fat+muscle+bone
2053061224.489796,2053.061224489796,0.095,95.0,35.59749026565426,57.009007858103914,skin+fat+muscle+bone
2112244897.9591837,2112.2448979591836,0.095,95.0,36.21080998966085,56.06440883584718,skin+fat+muscle+bone
2171428571.4285717,2171.4285714285716,0.095,95.0,36.81794202449283,55.12551459103202,skin+fat+muscle+bone
2230612244.897959,2230.612244897959,0.095,95.0,37.41925872479977,54.19194606366794,skin+fat+muscle+bone
2289795918.367347,2289.795918367347,0.095,95.0,38.01510333642966,53.26335383114385,skin+fat+muscle+bone
2348979591.836735,2348.979591836735,0.095,95.0,38.60579297939209,52.339415053547256,skin+fat+muscle+bone
2408163265.3061223,2408.1632653061224,0.095,95.0,39.222451718922706,51.37519177354515,skin+fat+muscle+bone
2467346938.7755103,2467.3469387755104,0.095,95.0,40.028174696461285,50.13464329762221,skin+fat+muscle+bone
2526530612.244898,2526.530612244898,0.095,95.0,40.83126783134903,48.89542498531595,skin+fat+muscle+bone
2585714285.714286,2585.714285714286,0.095,95.0,41.63198633040528,47.65727686962691,skin+fat+muscle+bone
2644897959.1836734,2644.8979591836733,0.095,95.0,42.43056986110004,46.41995440133353,skin+fat+muscle+bone
2704081632.6530614,2704.081632653061,0.095,95.0,43.22724396060835,45.18322705131167,skin+fat+muscle+bone
2763265306.122449,2763.265306122449,0.095,95.0,44.022221292954384,43.9468770636492,skin+fat+muscle+bone
2822448979.591837,2822.448979591837,0.095,95.0,44.81570277357922,42.710698340361915,skin+fat+muscle+bone
2881632653.0612245,2881.6326530612246,0.095,95.0,45.60787857785904,41.47449544130794,skin+fat+muscle+bone
2940816326.530612,2940.816326530612,0.095,95.0,46.39892904775064,40.238082685231134,skin+fat+muscle+bone
3000000000.0,3000.0,0.095,95.0,47.18902550876352,39.001283339828234,skin+fat+muscle+bone
100000000.0,100.0,0.1,100.0,-1.6908696729534052,104.15551625195823,skin+fat+muscle+bone
159183673.46938777,159.18367346938777,0.1,100.0,2.973209901517643,98.51451137106712,skin+fat+muscle+bone
218367346.9387755,218.3673469387755,0.1,100.0,6.143367342323394,94.71507319495336,skin+fat+muscle+bone
277551020.40816325,277.55102040816325,0.1,100.0,8.570359042249606,91.81210672835411,skin+fat+muscle+bone
336734693.877551,336.734693877551,0.1,100.0,10.557250132633362,89.42152137946849,skin+fat+muscle+bone
395918367.3469388,395.9183673469388,0.1,100.0,12.255233346964335,87.35404218045275,skin+fat+muscle+bone
455102040.8163265,455.1020408163265,0.1,100.0,13.77184430196846,85.54360972819605,skin+fat+muscle+bone
514285714.28571427,514.2857142857142,0.1,100.0,15.171203062590713,83.9709120613142,skin+fat+muscle+bone
573469387.755102,573.469387755102,0.1,100.0,16.450618383629845,82.53474600418582,skin+fat+muscle+bone
632653061.2244898,632.6530612244898,0.1,100.0,17.634630417094648,81.20566463523373,skin+fat+muscle+bone
691836734.6938776,691.8367346938776,0.1,100.0,18.74102775947776,79.9627284814908,skin+fat+muscle+bone
751020408.1632653,751.0204081632653,0.1,100.0,19.78311674968725,78.79053691298861,skin+fat+muscle+bone
810204081.632653,810.204081632653,0.1,100.0,20.771112381790786,77.67744125107842,skin+fat+muscle+bone
869387755.1020408,869.3877551020407,0.1,100.0,21.7130289497253,76.61442064429434,skin+fat+muscle+bone
928571428.5714285,928.5714285714286,0.1,100.0,22.624733321420184,75.53210455000617,skin+fat+muscle+bone
987755102.0408163,987.7551020408163,0.1,100.0,23.533307928485225,74.27685791159512,skin+fat+muscle+bone
1046938775.5102041,1046.938775510204,0.1,100.0,24.410896953392253,73.05280493614484,skin+fat+muscle+bone
1106122448.9795918,1106.1224489795918,0.1,100.0,25.261009374881667,71.85630286422128,skin+fat+muscle+bone
1165306122.4489796,1165.3061224489795,0.1,100.0,26.08660115655706,70.68429088484876,skin+fat+muscle+bone
1224489795.9183674,1224.4897959183675,0.1,100.0,26.890185824059255,69.53417212537629,skin+fat+muscle+bone
1283673469.3877552,1283.6734693877552,0.1,100.0,27.673918704999025,68.40372413758526,skin+fat+muscle+bone
1342857142.857143,1342.857142857143,0.1,100.0,28.43966202024736,67.2910299987013,skin+fat+muscle+bone
1402040816.3265307,1402.0408163265306,0.1,100.0,29.18903582494889,66.19442457763347,skin+fat+muscle+bone
1461224489.7959185,1461.2244897959185,0.1,100.0,29.923458338410114,65.11245212715924,skin+fat+muscle+bone
1520408163.265306,1520.408163265306,0.1,100.0,30.644178210284878,64.0438324512685,skin+fat+muscle+bone
1579591836.7346938,1579.5918367346937,0.1,100.0,31.35230058420403,62.98743364634409,skin+fat+muscle+bone
1638775510.2040815,1638.7755102040815,0.1,100.0,32.04880833723963,61.94224993963893,skin+fat+muscle+bone
1697959183.6734693,1697.9591836734694,0.1,100.0,32.73457952887006,60.90738352165796,skin+fat+muscle+bone
1757142857.142857,1757.142857142857,0.1,100.0,33.41040184354422,59.88202953814893,skin+fat+muscle+bone
1816326530.6122448,1816.3265306122448,0.1,100.0,34.076984627960144,58.86546360399673,skin+fat+muscle+bone
1875510204.0816326,1875.5102040816325,0.1,100.0,34.734968988431326,57.8570313466695,skin+fat+muscle+bone
1934693877.5510204,1934.6938775510205,0.1,100.0,35.38493631191756,56.85613959553305,skin+fat+muscle+bone
1993877551.0204082,1993.8775510204082,0.1,100.0,36.02741549718435,55.862248915434805,skin+fat+muscle+bone
2053061224.489796,2053.061224489796,0.1,100.0,36.66288912358847,54.87486724555996,skin+fat+muscle+bone
2112244897.9591837,2112.2448979591836,0.1,100.0,37.29179873949982,53.893544452735014,skin+fat+muscle+bone
2171428571.4285717,2171.4285714285716,0.1,100.0,37.91454941699007,52.91786764573599,skin+fat+muscle+bone
2230612244.897959,2230.612244897959,0.1,100.0,38.53151369168877,51.94745712639556,skin+fat+muscle+bone
2289795918.367347,2289.795918367347,0.1,100.0,39.14303498481362,50.98196287633908,skin+fat+muscle+bone
2348979591.836735,2348.979591836735,0.1,100.0,39.749430586978995,50.02106149645809,skin+fat+muscle+bone
2408163265.3061223,2408.1632653061224,0.1,100.0,40.38329842211752,49.017465079273066,skin+fat+muscle+bone
2467346938.7755103,2467.3469387755104,0.1,100.0,41.21552369289164,47.72272383467486,skin+fat+muscle+bone
2526530612.244898,2526.530612244898,0.1,100.0,42.04524289049304,46.42911965732441,skin+fat+muscle+bone
2585714285.714286,2585.714285714286,0.1,100.0,42.87271254943811,45.13639108312473,skin+fat+muscle+bone
2644897959.1836734,2644.8979591836733,0.1,100.0,43.69817367865214,43.844292049817085,skin+fat+muscle+bone
